clinic_id,clinic_name_ko,treatment_id,treatment_name_ko,source,kakao_tags,is_approved,review_notes
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,f00bb817-d3ce-589e-9657-f06e37d828f8,글루타치온 화이트닝,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,5cadc991-7881-56eb-9397-828ab83ba913,보톡스 턱 (사각턱),tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,f6b1933b-5e61-5f97-b97b-966bee02e6c4,레이저 토닝,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,0722ebef-aa14-5d11-9eb8-21e21443f8ca,피코 토닝,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,f758bc6b-dd30-5826-996b-0c4d541a87fe,피코슈어 레이저,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,5ef4ba4f-7211-568d-9f81-7c61a6cbe8df,프락셀 레이저,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,ad6301a3-2911-58c8-b9f0-8124826238e6,CO2 프락셔널 레이저,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,92315eab-0662-58f1-9fcf-419fc4d6266b,제네시스 레이저,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,d5483e49-163d-5438-a098-c9525834cb27,엑셀V 레이저,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,5d15fb14-8c07-57db-9a0e-24ad9b242004,클라리티 레이저,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,05af28bb-cb26-53e6-ba31-cfc88d6b0970,IPL 광선 치료,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,8cf5a517-7e44-5043-b19c-4a77c3ca116a,써마지 FLX,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,6c3a5ea2-f67a-59a9-a06b-4b4829df4541,브이빔 레이저,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,55bc8f05-026a-5d51-a6fa-9efe896a7698,레블라이트 레이저,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,2acbfb79-6973-5de6-ac1f-68776b53a66f,살리실산 필링,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,6fcd4565-5faa-53d5-a94b-51fc7a3285ce,미백 필링,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,76d00f13-0bd7-515b-a3e5-013af7df8587,리쥬란 힐러,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,e215c44d-777a-56ff-8fd3-883928454e26,보톡스 이마,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,a5a9db4a-4f6a-558e-a4aa-8008c4203c02,보톡스 눈가,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,a4debc91-0797-5333-91cf-2401694154d8,스킨보톡스,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,c72711ff-5dd2-51d7-8dd3-6b1d45efbbc9,수분 관리,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,436deb0c-31da-5389-8a85-3fe2147d1a92,진정 관리,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,b6e6829e-f56d-5556-847d-a07863afb33a,미백 관리,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,f8a473e1-106d-5a60-8f5e-a5fb84c25e14,여드름 관리,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,cb0cba20-9847-561e-aeb6-8facdadfe379,LED 테라피,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
4bf36c24-3b8f-5ba6-8e26-97ee9e420122,CNP차앤박피부과 도곡양재점,7a6b76fb-2c24-54ec-8104-826b317b3bb8,하이드라페이셜,tag,"#1차병원, #검버섯제거, #골드PTT, #레이저스태킹, #레이저제모술, #리쥬란, #모공케어, #보톡스, #색소치료, #써마지리프팅, #안면홍조, #여드름, #점제거, #피부관리",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,f6b1933b-5e61-5f97-b97b-966bee02e6c4,레이저 토닝,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,0722ebef-aa14-5d11-9eb8-21e21443f8ca,피코 토닝,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,f758bc6b-dd30-5826-996b-0c4d541a87fe,피코슈어 레이저,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,5ef4ba4f-7211-568d-9f81-7c61a6cbe8df,프락셀 레이저,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,ad6301a3-2911-58c8-b9f0-8124826238e6,CO2 프락셔널 레이저,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,92315eab-0662-58f1-9fcf-419fc4d6266b,제네시스 레이저,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,d5483e49-163d-5438-a098-c9525834cb27,엑셀V 레이저,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,5d15fb14-8c07-57db-9a0e-24ad9b242004,클라리티 레이저,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,05af28bb-cb26-53e6-ba31-cfc88d6b0970,IPL 광선 치료,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,60fab3a9-dc22-59f9-abbf-edeeaec20a05,울쎄라 리프팅,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,8cf5a517-7e44-5043-b19c-4a77c3ca116a,써마지 FLX,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,463e6efd-3561-5bea-9290-5aa6b64e415c,슈링크 유니버스,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,6c3a5ea2-f67a-59a9-a06b-4b4829df4541,브이빔 레이저,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,55bc8f05-026a-5d51-a6fa-9efe896a7698,레블라이트 레이저,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,caa628ee-99fe-5125-b391-3a55ae4033b9,아쿠아필,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,2acbfb79-6973-5de6-ac1f-68776b53a66f,살리실산 필링,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,6fcd4565-5faa-53d5-a94b-51fc7a3285ce,미백 필링,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,341e2524-ff1e-58e7-9fd2-df89979d9f63,젖산 필링,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,d11fff24-3c10-53bf-aa0d-9e125399bac0,더마펜 MTS,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,76d00f13-0bd7-515b-a3e5-013af7df8587,리쥬란 힐러,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,c06ff00d-536a-5be2-b50a-e1dc62895306,연어주사 (PDRN),tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,24671152-3f69-59eb-86b7-1991314f844b,줄기세포 피부 재생,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,fa016c62-7c00-58df-8e06-caf72647b76e,LDM 초음파 보습,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,91ae2f24-aceb-545d-adce-22eed018b90e,물광주사,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,c72711ff-5dd2-51d7-8dd3-6b1d45efbbc9,수분 관리,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,436deb0c-31da-5389-8a85-3fe2147d1a92,진정 관리,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,b6e6829e-f56d-5556-847d-a07863afb33a,미백 관리,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,f8a473e1-106d-5a60-8f5e-a5fb84c25e14,여드름 관리,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,7a6b76fb-2c24-54ec-8104-826b317b3bb8,하이드라페이셜,tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
b2007d25-44b0-5e9d-8455-95528d24a9f2,CNP차앤박피부과 압구정점,ad040358-8442-5957-865a-26bd3c8c7b83,실리프팅 (쓰레드 리프트),tag,"#1차병원, #검버섯제거, #레이저토닝, #리프팅, #모공케어, #물광주사, #사마귀제거, #여드름, #잡티제거, #튼살치료, #피부관리, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,a6a39241-c7b5-5c25-bc1e-eaa81a3ac7a8,루트로닉 할리우드 필링,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,5cadc991-7881-56eb-9397-828ab83ba913,보톡스 턱 (사각턱),tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,f6b1933b-5e61-5f97-b97b-966bee02e6c4,레이저 토닝,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,0722ebef-aa14-5d11-9eb8-21e21443f8ca,피코 토닝,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,f758bc6b-dd30-5826-996b-0c4d541a87fe,피코슈어 레이저,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,5ef4ba4f-7211-568d-9f81-7c61a6cbe8df,프락셀 레이저,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,ad6301a3-2911-58c8-b9f0-8124826238e6,CO2 프락셔널 레이저,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,92315eab-0662-58f1-9fcf-419fc4d6266b,제네시스 레이저,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,d5483e49-163d-5438-a098-c9525834cb27,엑셀V 레이저,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,5d15fb14-8c07-57db-9a0e-24ad9b242004,클라리티 레이저,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,05af28bb-cb26-53e6-ba31-cfc88d6b0970,IPL 광선 치료,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,60fab3a9-dc22-59f9-abbf-edeeaec20a05,울쎄라 리프팅,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,8cf5a517-7e44-5043-b19c-4a77c3ca116a,써마지 FLX,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,463e6efd-3561-5bea-9290-5aa6b64e415c,슈링크 유니버스,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,6c3a5ea2-f67a-59a9-a06b-4b4829df4541,브이빔 레이저,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,55bc8f05-026a-5d51-a6fa-9efe896a7698,레블라이트 레이저,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,caa628ee-99fe-5125-b391-3a55ae4033b9,아쿠아필,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,2acbfb79-6973-5de6-ac1f-68776b53a66f,살리실산 필링,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,6fcd4565-5faa-53d5-a94b-51fc7a3285ce,미백 필링,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,341e2524-ff1e-58e7-9fd2-df89979d9f63,젖산 필링,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,e215c44d-777a-56ff-8fd3-883928454e26,보톡스 이마,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,a5a9db4a-4f6a-558e-a4aa-8008c4203c02,보톡스 눈가,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,a4debc91-0797-5333-91cf-2401694154d8,스킨보톡스,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,f8a473e1-106d-5a60-8f5e-a5fb84c25e14,여드름 관리,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
e049d335-e9b2-5251-8906-f0fadf659f49,CNP차앤박피부과 양재점,7a6b76fb-2c24-54ec-8104-826b317b3bb8,하이드라페이셜,tag,"#1차병원, #검버섯제거, #레이저시술, #리프팅, #보톡스, #비립종, #스케일링, #여드름, #여드름관리, #울쎄라, #피부질환",true,
82f7a5eb-374c-5e22-a084-cdbbce3d15cf,이지함피부과 청담점,5cadc991-7881-56eb-9397-828ab83ba913,보톡스 턱 (사각턱),tag,"#1차병원, #리프팅, #여드름, #피부질환",true,
82f7a5eb-374c-5e22-a084-cdbbce3d15cf,이지함피부과 청담점,3f4f0b26-1217-561a-87b2-fa8d609d5ee8,턱끝 필러,tag,"#1차병원, #리프팅, #여드름, #피부질환",true,
82f7a5eb-374c-5e22-a084-cdbbce3d15cf,이지함피부과 청담점,f6b1933b-5e61-5f97-b97b-966bee02e6c4,레이저 토닝,tag,"#1차병원, #리프팅, #여드름, #피부질환",true,
